student_id,first_name,last_name,gender,birth_date,region_of_origin,campus,degree_level,programme,department,faculty,admission_year,graduation_year,status,cgpa,degree_class,credits_completed,residential_status,funding_type,scholarship_name,last_update
13990,Melissa,Barrett,Male,2008-07-04,Massachusetts,City Campus,PhD,"Geneticist, molecular",Law,Law,2009,2014,Ongoing,3.03,Pass,94,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.763042
13991,Stephen,Valdez,Female,1993-06-03,Colorado,North Campus,MSc,"Lighting technician, broadcasting/film/video",Arts,Business,2009,2011,Ongoing,2.13,First Class,104,On-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
13992,Brandon,Pierce,Female,1994-01-01,Arkansas,North Campus,BA,Minerals surveyor,Arts,Arts,2009,2013,Dropped,2.54,Second Class Lower,31,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.763042
13993,Jennifer,Wood,Female,2007-03-28,West Virginia,Main Campus,MSc,"Administrator, sports",Law,Engineering,2009,2011,Ongoing,2.74,Pass,178,On-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
13994,Kelsey,Stevenson,Female,1989-11-30,Nebraska,North Campus,PhD,"Engineer, site",Law,Business,2009,2014,Graduated,3.15,Second Class Upper,104,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
13995,John,Sanchez,Female,1992-07-14,Arkansas,Main Campus,BA,"Solicitor, Scotland",Business,Science,2009,2013,Graduated,3.99,Second Class Lower,49,On-Campus,Self-funded,,2025-11-10 20:59:15.763042
13996,Jimmy,Smith,Female,1991-11-30,Illinois,Main Campus,MSc,Accommodation manager,Computer Science,Arts,2009,2011,Ongoing,2.08,Pass,75,Off-Campus,Self-funded,,2025-11-10 20:59:15.763042
13997,Amber,Becker,Female,2008-01-13,Alabama,Main Campus,MSc,"Engineer, petroleum",Computer Science,Law,2009,2011,Ongoing,2.29,Pass,51,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
13998,Robert,Benjamin,Female,1996-03-06,Georgia,City Campus,BSc,"Nurse, learning disability",Law,Arts,2009,2013,Dropped,2.33,First Class,101,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.763042
13999,Rebecca,Castillo,Female,2004-02-22,California,North Campus,BSc,Gaffer,Law,Science,2009,2013,Ongoing,2.28,Second Class Lower,33,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14000,Christine,Cruz,Male,1993-10-29,Maine,City Campus,MA,Banker,Business,Law,2010,2012,Graduated,3.98,First Class,6,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14001,Beth,Pitts,Female,2002-04-09,Arkansas,Main Campus,PhD,Glass blower/designer,Arts,Law,2010,2015,Ongoing,4.0,Second Class Upper,73,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14002,Rebecca,Vazquez,Male,2002-10-25,Arizona,Main Campus,BA,"Scientist, audiological",Arts,Engineering,2010,2014,Graduated,2.69,First Class,32,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14003,Alexis,Tucker,Male,2003-07-07,North Dakota,City Campus,PhD,Theme park manager,Engineering,Law,2010,2015,Ongoing,2.04,First Class,38,Off-Campus,Government-funded,,2025-11-10 20:59:15.763042
14004,Peter,Knapp,Male,1998-10-29,Arkansas,Main Campus,BSc,"Secretary, company",Business,Arts,2010,2014,Graduated,3.78,Pass,177,Off-Campus,Self-funded,,2025-11-10 20:59:15.763042
14005,Ashley,Black,Female,1990-09-18,New York,Main Campus,MSc,Animal technologist,Law,Arts,2010,2012,Dropped,3.84,First Class,126,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14006,Beth,Morrow,Male,2003-09-07,Alaska,Main Campus,BA,Clothing/textile technologist,Arts,Engineering,2010,2014,Ongoing,2.95,Second Class Upper,56,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14007,Caitlin,Ortiz,Female,1993-03-02,Mississippi,City Campus,MA,Early years teacher,Arts,Science,2010,2012,Graduated,3.13,Second Class Upper,81,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.763042
14008,Katie,Gonzales,Female,1995-04-23,Wisconsin,North Campus,BA,"Nurse, children's",Computer Science,Engineering,2010,2014,Ongoing,3.6,Pass,93,Off-Campus,Government-funded,,2025-11-10 20:59:15.763042
14009,Stanley,Riddle,Male,2006-02-02,South Dakota,City Campus,MSc,Public relations officer,Engineering,Law,2010,2012,Ongoing,3.35,Pass,176,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14010,Diane,Richard,Male,2005-01-29,Maine,Main Campus,MA,Equities trader,Computer Science,Business,2010,2012,Graduated,2.65,Pass,86,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14011,Ashley,Frederick,Male,2008-03-07,Tennessee,Main Campus,BSc,Politician's assistant,Engineering,Arts,2010,2014,Dropped,2.68,Second Class Upper,169,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14012,Jonathan,Hughes,Female,1998-12-28,Mississippi,City Campus,MSc,"Designer, fashion/clothing",Engineering,Science,2010,2012,Graduated,3.37,Pass,82,On-Campus,Government-funded,,2025-11-10 20:59:15.763042
14013,Jamie,Kaiser,Female,2007-07-30,New Jersey,North Campus,MA,"Designer, jewellery",Business,Engineering,2010,2012,Graduated,2.35,Second Class Upper,160,Off-Campus,Self-funded,,2025-11-10 20:59:15.763042
14014,Joseph,Carter,Male,1998-03-30,New Hampshire,North Campus,BSc,Art gallery manager,Law,Law,2010,2014,Ongoing,3.1,Second Class Lower,116,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14015,Philip,Terrell,Male,2004-05-24,Indiana,City Campus,BSc,Fitness centre manager,Computer Science,Business,2010,2014,Dropped,3.98,Second Class Lower,3,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14016,Michael,Anderson,Female,1995-04-08,Kansas,North Campus,BSc,Site engineer,Law,Science,2010,2014,Graduated,3.76,Second Class Lower,132,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14017,William,Bentley,Female,1990-06-08,Arizona,North Campus,PhD,Soil scientist,Engineering,Engineering,2010,2015,Ongoing,2.64,First Class,105,On-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14018,Philip,Smith,Male,2007-08-10,Alaska,North Campus,MA,Sales executive,Computer Science,Law,2010,2012,Dropped,3.33,Second Class Upper,90,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14019,Breanna,Tran,Male,1997-06-20,Utah,Main Campus,BA,Advertising account executive,Arts,Science,2010,2014,Ongoing,3.66,First Class,33,Off-Campus,Government-funded,,2025-11-10 20:59:15.763042
14020,Hector,Parks,Female,1992-05-08,Tennessee,Main Campus,BA,Cytogeneticist,Business,Engineering,2010,2014,Dropped,2.69,First Class,50,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14021,Robert,Mccoy,Female,2008-11-06,Kansas,Main Campus,BA,Risk analyst,Engineering,Science,2010,2014,Dropped,3.91,First Class,127,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14022,Edward,Carey,Male,1992-12-10,New Hampshire,North Campus,MSc,Tax adviser,Arts,Law,2010,2012,Ongoing,3.58,Second Class Upper,177,On-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14023,Kimberly,Brown,Male,2003-03-31,Oklahoma,North Campus,PhD,Seismic interpreter,Engineering,Science,2010,2015,Ongoing,3.71,Pass,57,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14024,Marissa,Lawrence,Male,2007-07-06,Hawaii,Main Campus,PhD,Glass blower/designer,Business,Engineering,2010,2015,Dropped,3.0,Second Class Lower,93,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14025,Juan,Mccarthy,Female,2005-05-02,Nevada,North Campus,MSc,Dealer,Law,Law,2010,2012,Graduated,3.0,First Class,94,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14026,John,Porter,Female,2002-06-02,Colorado,City Campus,BA,Dramatherapist,Computer Science,Arts,2010,2014,Graduated,2.37,Pass,41,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14027,Christopher,Fisher,Female,1994-01-19,Montana,Main Campus,BSc,Radiation protection practitioner,Law,Science,2010,2014,Ongoing,3.24,Second Class Lower,48,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14028,David,Johnson,Female,2003-08-29,North Dakota,City Campus,MSc,Manufacturing engineer,Computer Science,Business,2010,2012,Ongoing,3.72,Second Class Upper,72,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.763042
14029,Dennis,Murray,Female,1990-09-21,Iowa,City Campus,PhD,Cytogeneticist,Business,Business,2010,2015,Dropped,3.3,Pass,25,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.763042
14030,Anthony,Osborne,Female,2000-02-21,Tennessee,North Campus,BSc,Health physicist,Law,Law,2010,2014,Dropped,3.85,Pass,99,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14031,Kimberly,Fletcher,Male,2000-09-15,Tennessee,North Campus,MSc,Firefighter,Business,Law,2010,2012,Dropped,3.32,Second Class Upper,93,On-Campus,Government-funded,,2025-11-10 20:59:15.763042
14032,Megan,Hutchinson,Male,1998-07-23,Oregon,Main Campus,MSc,Adult nurse,Business,Engineering,2010,2012,Graduated,2.06,Second Class Lower,52,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.763042
14033,Laura,Fox,Male,2003-05-14,Louisiana,Main Campus,BSc,Information officer,Computer Science,Engineering,2010,2014,Dropped,3.26,Second Class Upper,51,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.763042
14034,Mark,Guerrero,Female,2003-01-20,Oklahoma,North Campus,MA,Farm manager,Arts,Engineering,2010,2012,Graduated,3.99,Pass,0,On-Campus,Government-funded,,2025-11-10 20:59:15.763042
14035,Daniel,West,Male,2000-10-22,Washington,City Campus,MA,"Teacher, secondary school",Business,Law,2010,2012,Graduated,2.59,Pass,104,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.763042
14036,Jacob,Levy,Female,2007-11-07,Arizona,North Campus,BSc,Pensions consultant,Law,Engineering,2010,2014,Dropped,3.63,First Class,80,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.763042
14037,Carolyn,Pierce,Male,1996-12-31,Missouri,North Campus,MA,Fine artist,Arts,Arts,2010,2012,Graduated,3.49,Second Class Upper,15,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14038,Vanessa,Todd,Male,2008-04-08,Oregon,City Campus,MA,Arboriculturist,Computer Science,Arts,2010,2012,Graduated,2.47,First Class,177,On-Campus,Self-funded,,2025-11-10 20:59:15.778667
14039,Julie,Evans,Male,2003-05-28,Massachusetts,Main Campus,MSc,Metallurgist,Engineering,Engineering,2010,2012,Dropped,3.69,Pass,17,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14040,Colin,Massey,Male,1990-09-25,Kentucky,Main Campus,BA,"Investment banker, operational",Business,Business,2010,2014,Ongoing,2.69,Second Class Upper,6,On-Campus,Private-sponsored,,2025-11-10 20:59:15.778667
14041,Barry,Blackburn,Female,1992-11-24,West Virginia,Main Campus,BSc,"Engineer, automotive",Law,Law,2010,2014,Ongoing,2.2,Second Class Upper,27,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14042,Isaiah,Adams,Female,2008-11-03,Minnesota,City Campus,BSc,Sport and exercise psychologist,Business,Law,2010,2014,Graduated,3.89,First Class,59,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14043,Colleen,Richardson,Female,1998-03-07,West Virginia,North Campus,BA,Building surveyor,Computer Science,Business,2010,2014,Graduated,3.59,Second Class Upper,99,On-Campus,Self-funded,,2025-11-10 20:59:15.778667
14044,Scott,Harris,Female,1990-06-02,Nevada,City Campus,BA,"Doctor, general practice",Engineering,Law,2010,2014,Graduated,3.44,Pass,72,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.778667
14045,Jesse,Keller,Female,1993-10-10,Indiana,Main Campus,PhD,Forensic psychologist,Business,Business,2010,2015,Graduated,3.15,Second Class Upper,134,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14046,Jesus,Cook,Male,1991-04-23,Wyoming,North Campus,BSc,Ship broker,Business,Arts,2010,2014,Ongoing,3.86,Second Class Lower,75,Off-Campus,Self-funded,,2025-11-10 20:59:15.778667
14047,Amanda,Shepard,Female,2003-05-15,Alaska,Main Campus,MA,Adult nurse,Engineering,Law,2010,2012,Graduated,2.03,Second Class Lower,151,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14048,Elizabeth,Smith,Female,2005-08-12,Mississippi,City Campus,BSc,Psychiatric nurse,Law,Arts,2010,2014,Graduated,3.93,Second Class Upper,88,Off-Campus,Government-funded,,2025-11-10 20:59:15.778667
14049,Dylan,Moore,Male,1992-02-08,Missouri,North Campus,PhD,Trade union research officer,Computer Science,Science,2010,2015,Dropped,3.84,First Class,148,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14050,Caroline,Jones,Male,1992-01-23,Ohio,North Campus,MSc,Ranger/warden,Law,Engineering,2010,2012,Ongoing,2.94,First Class,143,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14051,Nancy,Richardson,Male,2003-04-18,Indiana,City Campus,PhD,Operations geologist,Business,Law,2010,2015,Graduated,3.5,First Class,114,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14052,Dennis,Lewis,Male,1998-11-21,Montana,North Campus,MSc,Meteorologist,Engineering,Engineering,2010,2012,Dropped,2.29,Pass,100,On-Campus,Self-funded,,2025-11-10 20:59:15.778667
14053,Shirley,Sosa,Male,2003-06-17,Utah,Main Campus,MSc,Advice worker,Business,Law,2010,2012,Ongoing,3.47,Second Class Upper,163,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14054,Christopher,Valentine,Female,1990-05-20,New Jersey,City Campus,MSc,Clinical psychologist,Computer Science,Arts,2010,2012,Ongoing,2.13,Pass,12,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.778667
14055,Peter,Parker,Male,2008-06-14,Maine,Main Campus,BSc,"Optician, dispensing",Law,Science,2010,2014,Ongoing,3.74,First Class,107,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14056,Tammy,Taylor,Female,2007-07-22,Ohio,North Campus,MA,"Surveyor, quantity",Computer Science,Law,2010,2012,Graduated,3.4,Pass,81,On-Campus,Government-funded,,2025-11-10 20:59:15.778667
14057,Lisa,Sullivan,Female,1992-01-29,Alaska,City Campus,PhD,Oceanographer,Computer Science,Law,2010,2015,Graduated,3.55,Second Class Lower,123,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14058,Elizabeth,Moyer,Female,1991-06-23,Arizona,North Campus,BA,"Engineer, civil (consulting)",Engineering,Science,2010,2014,Graduated,2.16,Second Class Lower,71,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14059,Alex,Kane,Male,1995-04-04,West Virginia,City Campus,BSc,Call centre manager,Engineering,Law,2010,2014,Dropped,2.81,Pass,88,On-Campus,Self-funded,,2025-11-10 20:59:15.778667
14060,Jennifer,Ramirez,Male,1993-10-08,Alabama,City Campus,PhD,Environmental manager,Computer Science,Law,2010,2015,Ongoing,3.22,Second Class Upper,69,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14061,Sarah,Lawson,Female,1996-03-21,North Dakota,Main Campus,MSc,Risk manager,Arts,Engineering,2010,2012,Graduated,2.54,First Class,28,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14062,Robin,Jenkins,Male,2003-10-28,Montana,City Campus,BA,"Solicitor, Scotland",Engineering,Science,2010,2014,Ongoing,3.4,Second Class Lower,22,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14063,Tammy,Goodman,Female,1996-11-16,Alaska,City Campus,PhD,Secondary school teacher,Computer Science,Engineering,2010,2015,Ongoing,3.37,Second Class Lower,74,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.778667
14064,Steven,Lee,Female,2005-02-08,West Virginia,City Campus,BA,Advice worker,Engineering,Science,2010,2014,Ongoing,2.42,Pass,74,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14065,Heather,Young,Male,1996-05-07,Texas,City Campus,BSc,Financial manager,Engineering,Science,2010,2014,Graduated,3.59,Second Class Upper,0,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14066,George,Taylor,Female,1994-09-13,Colorado,North Campus,BSc,"Designer, ceramics/pottery",Business,Business,2010,2014,Ongoing,3.04,First Class,96,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.778667
14067,Troy,Page,Male,2006-08-17,Nevada,Main Campus,MA,Health service manager,Computer Science,Business,2010,2012,Graduated,2.01,First Class,9,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14068,Joyce,Rogers,Male,1991-10-05,Iowa,City Campus,BSc,Advertising account planner,Arts,Arts,2010,2014,Dropped,2.97,Second Class Upper,108,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14069,Tammy,Dean,Male,1995-04-20,Hawaii,City Campus,BSc,Hydrologist,Arts,Business,2010,2014,Dropped,3.03,First Class,169,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14070,Jeffrey,Wallace,Male,1995-04-04,Wisconsin,City Campus,BA,Accommodation manager,Engineering,Business,2010,2014,Ongoing,3.39,First Class,10,On-Campus,Government-funded,,2025-11-10 20:59:15.778667
14071,John,Greene,Female,2004-03-18,South Carolina,City Campus,BA,Town planner,Computer Science,Business,2010,2014,Ongoing,2.5,Pass,127,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14072,Claudia,Scott,Male,1997-10-18,Minnesota,Main Campus,BSc,Learning mentor,Law,Science,2010,2014,Graduated,3.59,Pass,79,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14073,Robyn,Blanchard,Male,1994-03-01,Indiana,North Campus,MSc,Research scientist (medical),Computer Science,Law,2010,2012,Ongoing,2.46,First Class,26,On-Campus,Government-funded,,2025-11-10 20:59:15.778667
14074,Emily,Scott,Male,2005-04-12,Washington,City Campus,MSc,Copy,Arts,Business,2010,2012,Ongoing,3.12,First Class,171,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.778667
14075,John,Guerra,Female,2008-07-30,Mississippi,City Campus,BSc,Learning disability nurse,Law,Arts,2010,2014,Dropped,3.6,First Class,99,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14076,Krystal,Wells,Male,2006-06-06,Washington,Main Campus,BSc,Naval architect,Business,Engineering,2010,2014,Ongoing,3.44,Pass,90,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14077,Jennifer,Dougherty,Female,1990-10-28,California,City Campus,BA,Radiation protection practitioner,Law,Business,2010,2014,Ongoing,2.74,Second Class Upper,169,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.778667
14078,Jose,Smith,Male,1997-12-08,West Virginia,City Campus,BA,Clinical research associate,Arts,Science,2010,2014,Dropped,2.46,Second Class Lower,122,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14079,Timothy,Lowe,Female,1999-10-02,Alabama,Main Campus,BSc,Diagnostic radiographer,Engineering,Engineering,2010,2014,Graduated,3.98,First Class,16,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14080,Stephanie,Dunlap,Male,1996-08-24,Nevada,City Campus,MSc,Radio producer,Computer Science,Business,2010,2012,Ongoing,3.47,Second Class Upper,145,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14081,Jacqueline,Macdonald,Male,1994-05-19,Arizona,City Campus,MSc,Logistics and distribution manager,Business,Engineering,2010,2012,Ongoing,3.28,First Class,116,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.778667
14082,Cory,Ward,Male,1993-08-05,Kansas,North Campus,PhD,Physiological scientist,Arts,Engineering,2010,2015,Graduated,2.68,Second Class Lower,148,On-Campus,Private-sponsored,,2025-11-10 20:59:15.778667
14083,John,Jefferson,Female,2008-09-03,West Virginia,City Campus,PhD,"Doctor, hospital",Arts,Engineering,2010,2015,Graduated,2.83,Second Class Lower,52,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.778667
14084,Tammy,Dixon,Male,2003-01-30,North Carolina,City Campus,BA,Chiropodist,Computer Science,Business,2010,2014,Graduated,3.54,Second Class Upper,48,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14085,Allen,Durham,Male,2007-07-21,Washington,City Campus,PhD,Actuary,Engineering,Engineering,2010,2015,Ongoing,2.12,Second Class Upper,86,Off-Campus,Self-funded,,2025-11-10 20:59:15.778667
14086,Herbert,Lopez,Male,2007-10-06,Washington,North Campus,PhD,Herpetologist,Business,Business,2010,2015,Ongoing,2.31,Second Class Upper,139,On-Campus,Self-funded,,2025-11-10 20:59:15.778667
14087,Lauren,Brown,Female,1993-01-07,Idaho,Main Campus,MSc,Podiatrist,Computer Science,Engineering,2010,2012,Ongoing,2.56,Second Class Upper,85,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.778667
14088,Miguel,Smith,Male,2003-05-23,Ohio,North Campus,BA,Illustrator,Law,Science,2010,2014,Ongoing,3.91,Second Class Lower,58,Off-Campus,Government-funded,,2025-11-10 20:59:15.790227
14089,Laurie,Smith,Female,2007-01-20,Wisconsin,North Campus,BA,Publishing rights manager,Computer Science,Business,2010,2014,Dropped,3.93,Second Class Lower,64,On-Campus,Private-sponsored,,2025-11-10 20:59:15.790227
14090,Michael,Dodson,Female,1997-08-16,Mississippi,Main Campus,PhD,Town planner,Computer Science,Engineering,2010,2015,Graduated,2.64,First Class,42,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14091,Donna,Cook,Male,2002-06-17,Nevada,North Campus,BSc,Computer games developer,Arts,Science,2010,2014,Dropped,2.92,First Class,168,On-Campus,Self-funded,,2025-11-10 20:59:15.790227
14092,Ruth,Cooper,Male,2004-05-29,Virginia,North Campus,MA,Occupational hygienist,Business,Science,2010,2012,Graduated,2.34,Pass,46,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.790227
14093,Rebecca,Chandler,Female,1992-08-22,New Mexico,City Campus,MA,Architect,Law,Engineering,2010,2012,Dropped,2.16,Second Class Upper,119,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.790227
14094,David,Campbell,Female,2008-08-03,Utah,City Campus,BSc,Publishing rights manager,Arts,Arts,2010,2014,Graduated,2.0,Pass,112,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14095,Jessica,Carey,Female,1998-07-29,New Mexico,North Campus,MA,"Engineer, water",Arts,Business,2010,2012,Graduated,2.9,Second Class Upper,161,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.790227
14096,Hannah,Reid,Female,2000-02-03,Virginia,Main Campus,BSc,"Psychologist, counselling",Engineering,Science,2010,2014,Graduated,2.07,Second Class Lower,105,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14097,Jason,Harris,Female,1994-03-22,Pennsylvania,North Campus,BSc,Tourism officer,Arts,Law,2010,2014,Graduated,3.32,Second Class Upper,157,On-Campus,Self-funded,,2025-11-10 20:59:15.790227
14098,Brian,Wilson,Female,2008-03-09,Oklahoma,Main Campus,MSc,Trade mark attorney,Arts,Science,2010,2012,Graduated,3.8,Pass,69,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14099,Damon,Davis,Female,1993-04-16,Montana,Main Campus,PhD,Firefighter,Law,Engineering,2010,2015,Graduated,2.28,First Class,35,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14100,Jason,Fleming,Female,1992-08-25,Louisiana,North Campus,BA,"Copywriter, advertising",Arts,Science,2010,2014,Graduated,2.68,Second Class Upper,149,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.790227
14101,Alice,Morris,Male,1991-06-01,Missouri,North Campus,BA,Social researcher,Engineering,Science,2010,2014,Dropped,2.67,Second Class Upper,1,On-Campus,Private-sponsored,,2025-11-10 20:59:15.790227
14102,Jessica,Richardson,Male,2004-09-16,Oklahoma,North Campus,BSc,"Designer, multimedia",Arts,Engineering,2010,2014,Graduated,2.65,Second Class Lower,88,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.790227
14103,Tammy,Ibarra,Male,1998-12-14,West Virginia,North Campus,BA,Graphic designer,Engineering,Law,2010,2014,Graduated,3.32,Pass,24,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.790227
14104,Joshua,Alvarado,Female,1992-12-21,Nevada,North Campus,PhD,Dancer,Computer Science,Engineering,2010,2015,Dropped,2.63,First Class,155,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14105,Shari,James,Male,1990-11-22,Nevada,Main Campus,BA,Tax adviser,Engineering,Engineering,2010,2014,Dropped,3.56,First Class,47,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.790227
14106,Ryan,Moody,Male,2008-01-25,Missouri,City Campus,MSc,"Optician, dispensing",Business,Engineering,2010,2012,Dropped,3.38,First Class,27,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.790227
14107,Eric,Meyer,Male,1999-06-11,Utah,Main Campus,MA,Structural engineer,Arts,Law,2010,2012,Graduated,3.9,First Class,58,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.790227
14108,Rebecca,Powell,Male,2000-06-09,Florida,City Campus,BSc,Education administrator,Engineering,Science,2010,2014,Dropped,2.42,Pass,21,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14109,Donald,Clark,Female,1993-05-09,North Carolina,North Campus,MA,"Research officer, political party",Business,Science,2010,2012,Graduated,2.26,First Class,65,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14110,Kathryn,Phillips,Male,2002-06-14,Nebraska,Main Campus,BSc,"Copywriter, advertising",Computer Science,Science,2010,2014,Graduated,2.67,Second Class Upper,25,On-Campus,Government-funded,,2025-11-10 20:59:15.794774
14111,Denise,Miller,Male,2007-03-11,Oregon,Main Campus,MSc,Clinical research associate,Law,Arts,2010,2012,Ongoing,3.32,Second Class Lower,134,On-Campus,Government-funded,,2025-11-10 20:59:15.794774
14112,Earl,Floyd,Female,2001-11-18,North Carolina,North Campus,BSc,Community education officer,Business,Engineering,2010,2014,Dropped,2.27,Second Class Upper,154,On-Campus,Self-funded,,2025-11-10 20:59:15.794774
14113,Shawn,Johnson,Female,1994-12-10,Florida,North Campus,PhD,Operational investment banker,Business,Science,2010,2015,Graduated,2.35,Second Class Lower,52,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
